Country Code,Income Group,Country Name,Series Name,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
NIC,Lower middle income,Nicaragua,Merchandise imports (current US$),72000000.0,71000000.0,93000000.0,111000000.0,137000000.0,160000000.0,182000000.0,204000000.0,185000000.0,177000000.0,199000000.0,210000000.0,218000000.0,327000000.0,562000000.0,517000000.0,532000000.0,762000000.0,596000000.0,360000000.0,887000000.0,999000000.0,776000000.0,826000000.0,848000000.0,964000000.0,857000000.0,827000000.0,805000000.0,615000000.0,638000000.0,751000000.0,855000000.0,744000000.0,867000000.0,975000000.0,1154000000.0,1450000000.0,1492000000.0,1862000000.0,1802000000.0,1805000000.0,1853000000.0,2027000000.0,2457000000.0,2956000000.0,3404000000.0,3989000000.0,4731000000.0,3929000000.0,4792000000.0,6355000000.0,6778000000.0,6688000000.0,6946000000.0,7060000000.0,5827000000.0,7708000000.0,7351000000.0,6986000000.0,6545000000.0,9826000000.0
NER,Low income,Niger,Merchandise imports (current US$),13000000.0,19000000.0,27000000.0,23000000.0,34000000.0,38000000.0,45000000.0,46000000.0,41000000.0,48000000.0,58000000.0,54000000.0,66000000.0,86000000.0,97000000.0,101000000.0,126000000.0,197000000.0,305000000.0,461000000.0,594000000.0,510000000.0,466000000.0,324000000.0,288000000.0,369000000.0,368000000.0,311000000.0,387000000.0,363000000.0,388000000.0,355000000.0,479000000.0,375000000.0,328000000.0,374000000.0,448000000.0,374000000.0,471000000.0,410000000.0,395000000.0,412000000.0,468000000.0,622000000.0,750000000.0,943000000.0,949000000.0,1149000000.0,1696000000.0,2200000000.0,2476000000.0,2190000000.0,1900000000.0,2018000000.0,2190000000.0,1976000000.0,1715000000.0,1952000000.0,2281000000.0,2326000000.0,2415000000.0,2741000000.0
NGA,Lower middle income,Nigeria,Merchandise imports (current US$),604000000.0,623000000.0,569000000.0,579000000.0,711000000.0,770000000.0,718000000.0,626000000.0,540000000.0,696000000.0,1059000000.0,1514000000.0,1505000000.0,1862000000.0,2772000000.0,6041000000.0,8213000000.0,11095000000.0,12821000000.0,10218000000.0,16660000000.0,20877000000.0,16061000000.0,12254000000.0,9364000000.0,8877000000.0,4034000000.0,3912000000.0,4717000000.0,4187000000.0,5627000000.0,8986000000.0,8275000000.0,7508000000.0,6613000000.0,8222000000.0,6438000000.0,9501000000.0,9211000000.0,8588000000.0,8721000000.0,11586000000.0,7547000000.0,10853000000.0,14164000000.0,20754000000.0,26523000000.0,34830000000.0,49951000000.0,33906000000.0,44235000000.0,56000000000.0,51000000000.0,56000000000.0,58300000000.0,44700000000.0,35532000000.0,31273000000.0,43007000000.0,55257000000.0,35740000000.0,51941000000.0
MKD,Upper middle income,North Macedonia,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206000000.0,1199000000.0,1484000000.0,1719000000.0,1627000000.0,1779000000.0,1915000000.0,1776000000.0,2094000000.0,1694000000.0,1995000000.0,2306000000.0,2932000000.0,3228000000.0,3763000000.0,5281000000.0,6883000000.0,5073000000.0,5474000000.0,7027000000.0,6522000000.0,6620000000.0,7301000000.0,6427000000.0,6758000000.0,7723000000.0,9050000000.0,9471000000.0,8710000000.0,11386000000.0
MNP,High income,Northern Mariana Islands,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000000.0,240000000.0,334000000.0,433000000.0,526000000.0,523000000.0,607000000.0,554000000.0,646000000.0,660000000.0,664000000.0,606000000.0,540000000.0,439000000.0,356000000.0,334000000.0,349000000.0,350000000.0,329000000.0,335000000.0,442000000.0,472000000.0,588000000.0,625000000.0,591000000.0,592000000.0,427000000.0,459000000.0
NOR,High income,Norway,Merchandise imports (current US$),1462000000.0,1616000000.0,1664000000.0,1822000000.0,1984000000.0,2210000000.0,2404000000.0,2748000000.0,2706000000.0,2942000000.0,3702000000.0,4075000000.0,4373000000.0,6289000000.0,8420000000.0,9705000000.0,11121000000.0,12883000000.0,11497000000.0,13706000000.0,16926000000.0,15650000000.0,15477000000.0,13497000000.0,13885000000.0,15556000000.0,20301000000.0,22639000000.0,23220000000.0,23676000000.0,27231000000.0,25572000000.0,26072000000.0,24081000000.0,27432000000.0,32968000000.0,35615000000.0,35709000000.0,37473000000.0,34166000000.0,34391000000.0,32955000000.0,34873000000.0,40055000000.0,48534000000.0,55488000000.0,64261000000.0,80297000000.0,90293000000.0,68970000000.0,77330000000.0,90784000000.0,87308000000.0,89808000000.0,89460000000.0,76424000000.0,72110000000.0,81249000000.0,86600000000.0,85319000000.0,80447000000.0,97764000000.0
OMN,High income,Oman,Merchandise imports (current US$),20000000.0,25000000.0,12000000.0,12000000.0,7000000.0,9000000.0,10000000.0,10000000.0,10000000.0,13000000.0,18000000.0,33000000.0,49000000.0,116000000.0,393000000.0,765000000.0,725000000.0,875000000.0,947000000.0,1246000000.0,1732000000.0,2413000000.0,2868000000.0,2623000000.0,2933000000.0,3364000000.0,2565000000.0,1965000000.0,2342000000.0,2364000000.0,2798000000.0,3327000000.0,3902000000.0,4296000000.0,4014000000.0,4379000000.0,4728000000.0,5191000000.0,5826000000.0,4801000000.0,5131000000.0,5933000000.0,6296000000.0,6801000000.0,8796000000.0,8971000000.0,11039000000.0,16025000000.0,23137000000.0,17936000000.0,19973000000.0,24019000000.0,28636000000.0,34331000000.0,29303000000.0,29007000000.0,23148000000.0,26435000000.0,25770000000.0,23507000000.0,28507000000.0,30995000000.0
PAK,Lower middle income,Pakistan,Merchandise imports (current US$),827000000.0,594000000.0,834000000.0,985000000.0,1070000000.0,968000000.0,916000000.0,1112000000.0,533000000.0,713000000.0,775000000.0,608000000.0,1158000000.0,1127000000.0,2206000000.0,2213000000.0,2311000000.0,2586000000.0,3859000000.0,4498000000.0,5350000000.0,5631000000.0,5465000000.0,5329000000.0,5853000000.0,5890000000.0,5374000000.0,5822000000.0,6590000000.0,7143000000.0,7376000000.0,8439000000.0,9379000000.0,9500000000.0,8889000000.0,11461000000.0,12131000000.0,11596000000.0,9308000000.0,10207000000.0,10864000000.0,10191000000.0,11233000000.0,13038000000.0,17949000000.0,25357000000.0,29825000000.0,32590000000.0,42329000000.0,31668000000.0,37807000000.0,44012000000.0,44105000000.0,44647000000.0,47590000000.0,44168000000.0,46847000000.0,57746000000.0,60078000000.0,50332000000.0,45837000000.0,72515000000.0
PLW,Upper middle income,Palau,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000000.0,52000000.0,63000000.0,80000000.0,63000000.0,84000000.0,127000000.0,100000000.0,97000000.0,88000000.0,107000000.0,105000000.0,115000000.0,116000000.0,130000000.0,90000000.0,107000000.0,129000000.0,142000000.0,169000000.0,165000000.0,150000000.0,154000000.0,182000000.0,176000000.0,193000000.0,149000000.0,156000000.0
PAN,High income,Panama,Merchandise imports (current US$),120000000.0,136000000.0,160000000.0,181000000.0,181000000.0,208000000.0,235000000.0,251000000.0,266000000.0,294000000.0,357000000.0,396000000.0,440000000.0,502000000.0,822000000.0,892000000.0,848000000.0,861000000.0,942000000.0,1184000000.0,1449000000.0,1540000000.0,1570000000.0,1412000000.0,1423000000.0,1392000000.0,1229000000.0,1306000000.0,751000000.0,986000000.0,1539000000.0,1695000000.0,2024000000.0,2188000000.0,2404000000.0,2511000000.0,2780000000.0,3002000000.0,3398000000.0,3516000000.0,3379000000.0,2964000000.0,2982000000.0,3086000000.0,3594000000.0,9600000000.0,10775000000.0,13269000000.0,15737000000.0,13877000000.0,16737000000.0,21802000000.0,26524000000.0,22988000000.0,24401000000.0,22504000000.0,20935000000.0,21934000000.0,23006000000.0,21492000000.0,14740000000.0,20596000000.0
PNG,Lower middle income,Papua New Guinea,Merchandise imports (current US$),60000000.0,66000000.0,67000000.0,80000000.0,96000000.0,123000000.0,149000000.0,179000000.0,177000000.0,221000000.0,302000000.0,356000000.0,332000000.0,356000000.0,518000000.0,592000000.0,502000000.0,642000000.0,770000000.0,903000000.0,1176000000.0,1261000000.0,1170000000.0,1120000000.0,1110000000.0,1008000000.0,1080000000.0,1165000000.0,1393000000.0,1530000000.0,1193000000.0,1614000000.0,1485000000.0,1299000000.0,1522000000.0,1452000000.0,1741000000.0,1711000000.0,1240000000.0,1188000000.0,1151000000.0,1071000000.0,1137000000.0,1367000000.0,1680000000.0,1729000000.0,1984000000.0,2622000000.0,3117000000.0,2867000000.0,3524000000.0,4272000000.0,4755000000.0,5410000000.0,4000000000.0,2551000000.0,2068000000.0,3059000000.0,3519000000.0,3934000000.0,3289000000.0,3024000000.0
PRY,Upper middle income,Paraguay,Merchandise imports (current US$),38000000.0,41000000.0,40000000.0,39000000.0,40000000.0,55000000.0,59000000.0,71000000.0,73000000.0,82000000.0,76000000.0,83000000.0,83000000.0,122000000.0,198000000.0,206000000.0,220000000.0,308000000.0,383000000.0,521000000.0,615000000.0,600000000.0,672000000.0,546000000.0,586000000.0,502000000.0,578000000.0,595000000.0,574000000.0,760000000.0,1352000000.0,1460000000.0,1422000000.0,1689000000.0,2422000000.0,3144000000.0,3204000000.0,3403000000.0,2897000000.0,1906000000.0,2260000000.0,2182000000.0,1672000000.0,2228000000.0,3097000000.0,3715000000.0,4744000000.0,5859000000.0,9033000000.0,6940000000.0,10033000000.0,12366000000.0,11555000000.0,12142000000.0,12169000000.0,10291000000.0,9753000000.0,11875000000.0,13334000000.0,12544000000.0,10217000000.0,13560000000.0
PER,Upper middle income,Peru,Merchandise imports (current US$),379000000.0,469000000.0,537000000.0,557000000.0,579000000.0,730000000.0,829000000.0,825000000.0,646000000.0,613000000.0,623000000.0,763000000.0,796000000.0,1019000000.0,1531000000.0,2550000000.0,2037000000.0,1911000000.0,1175000000.0,1820000000.0,2573000000.0,3160000000.0,2940000000.0,2234000000.0,1881000000.0,1767000000.0,2391000000.0,3003000000.0,3109000000.0,2009000000.0,2634000000.0,2813000000.0,3964000000.0,4231000000.0,5626000000.0,7584000000.0,7947000000.0,8558000000.0,8220000000.0,6823000000.0,7415000000.0,7316000000.0,7493000000.0,8414000000.0,10101000000.0,12502000000.0,15312000000.0,20368000000.0,29953000000.0,21814000000.0,30030000000.0,37747000000.0,42545000000.0,43670000000.0,42346000000.0,37924000000.0,36254000000.0,39885000000.0,43262000000.0,42284000000.0,36140000000.0,50871000000.0
PHL,Lower middle income,Philippines,Merchandise imports (current US$),715000000.0,1006000000.0,661000000.0,687000000.0,869000000.0,894000000.0,959000000.0,1180000000.0,1290000000.0,1265000000.0,1236000000.0,1325000000.0,1418000000.0,1800000000.0,3471000000.0,3756000000.0,3942000000.0,4270000000.0,5144000000.0,6613000000.0,8291000000.0,8478000000.0,8272000000.0,7976000000.0,6432000000.0,5455000000.0,5261000000.0,7187000000.0,8731000000.0,11171000000.0,13004000000.0,12862000000.0,15497000000.0,18688000000.0,22641000000.0,28341000000.0,34126000000.0,38622000000.0,31496000000.0,32568000000.0,37027000000.0,34921000000.0,41092000000.0,42576000000.0,46102000000.0,49487000000.0,54078000000.0,57996000000.0,60420000000.0,45878000000.0,58468000000.0,64097000000.0,65839000000.0,65739000000.0,68704000000.0,74750000000.0,85935000000.0,101902000000.0,115119000000.0,112909000000.0,90759000000.0,124386000000.0
POL,High income,Poland,Merchandise imports (current US$),1495000000.0,1687000000.0,1885000000.0,1979000000.0,2072000000.0,2340000000.0,2494000000.0,2645000000.0,2853000000.0,3210000000.0,3608000000.0,4038000000.0,5335000000.0,7814000000.0,10482000000.0,12536000000.0,13867000000.0,14674000000.0,14744000000.0,16142000000.0,19120000000.0,15530000000.0,10250000000.0,10600000000.0,10650000000.0,10840000000.0,11205000000.0,10850000000.0,12245000000.0,10270000000.0,11570000000.0,18390000000.0,18540000000.0,20180000000.0,22680000000.0,29050000000.0,37135000000.0,42310000000.0,47055000000.0,45883000000.0,49029000000.0,50184000000.0,55299000000.0,68272000000.0,89696000000.0,101639000000.0,126989000000.0,165710000000.0,208804000000.0,149459000000.0,178049000000.0,210597000000.0,199060000000.0,207607000000.0,223556000000.0,196473000000.0,199506000000.0,233812000000.0,268959000000.0,265282000000.0,261626000000.0,338341000000.0
PRT,High income,Portugal,Merchandise imports (current US$),544000000.0,655000000.0,601000000.0,660000000.0,778000000.0,897000000.0,1013000000.0,1015000000.0,1043000000.0,1232000000.0,1556000000.0,1803000000.0,2204000000.0,3015000000.0,4496000000.0,3839000000.0,4220000000.0,4744000000.0,5237000000.0,6534000000.0,9309000000.0,9800000000.0,9572000000.0,8240000000.0,7961000000.0,7652000000.0,9649000000.0,13967000000.0,17866000000.0,19072000000.0,25263000000.0,26113000000.0,29581000000.0,24212000000.0,27061000000.0,32610000000.0,35202000000.0,35055000000.0,38435000000.0,39974000000.0,39952000000.0,39490000000.0,40156000000.0,47200000000.0,54948000000.0,63921000000.0,70684000000.0,82129000000.0,94416000000.0,71663000000.0,77749000000.0,82896000000.0,72429000000.0,75719000000.0,78389000000.0,66914000000.0,67954000000.0,78763000000.0,89060000000.0,89538000000.0,77895000000.0,97713000000.0
PRI,High income,Puerto Rico,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,High income,Qatar,Merchandise imports (current US$),32000000.0,40000000.0,37000000.0,40000000.0,50000000.0,70000000.0,70000000.0,90000000.0,43000000.0,53000000.0,64000000.0,109000000.0,141000000.0,195000000.0,271000000.0,413000000.0,817000000.0,1225000000.0,1185000000.0,1424000000.0,1423000000.0,1518000000.0,1947000000.0,1456000000.0,1162000000.0,1139000000.0,1099000000.0,1161000000.0,1267000000.0,1326000000.0,1695000000.0,1720000000.0,2015000000.0,1891000000.0,1927000000.0,3398000000.0,2868000000.0,3322000000.0,3409000000.0,2500000000.0,3252000000.0,3758000000.0,4052000000.0,4897000000.0,6005000000.0,10061000000.0,16440000000.0,23429000000.0,27900000000.0,24922000000.0,23240000000.0,22328000000.0,30787000000.0,27034000000.0,30448000000.0,32610000000.0,32060000000.0,29896000000.0,31696000000.0,29178000000.0,25835000000.0,27985000000.0
ROU,High income,Romania,Merchandise imports (current US$),700000000.0,880000000.0,1016000000.0,1104000000.0,1262000000.0,1163000000.0,1310000000.0,1670000000.0,1738000000.0,1880000000.0,2117000000.0,2278000000.0,2827000000.0,3738000000.0,5555000000.0,5769000000.0,6583000000.0,7579000000.0,9638000000.0,11789000000.0,13200000000.0,10980000000.0,8320000000.0,7640000000.0,7560000000.0,8400000000.0,8080000000.0,8310000000.0,7640000000.0,8435000000.0,7600000000.0,5793000000.0,6260000000.0,6522000000.0,7109000000.0,10278000000.0,11435000000.0,11280000000.0,11821000000.0,10417000000.0,13148000000.0,15568000000.0,17854000000.0,23983000000.0,32691000000.0,40518000000.0,51160000000.0,70314000000.0,84053000000.0,54324000000.0,62109000000.0,76480000000.0,70207000000.0,73481000000.0,77748000000.0,69824000000.0,74560000000.0,85486000000.0,97747000000.0,96544000000.0,92132000000.0,116228000000.0
RUS,Upper middle income,Russian Federation,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40737000000.0,36135000000.0,50452000000.0,62603000000.0,68092000000.0,71983000000.0,58015000000.0,39537000000.0,44862000000.0,53764000000.0,60966000000.0,76070000000.0,97382000000.0,125434000000.0,164281000000.0,223486000000.0,291861000000.0,191803000000.0,248634000000.0,323831000000.0,335446000000.0,341269000000.0,307877000000.0,193019000000.0,191493000000.0,238384000000.0,248856000000.0,253876000000.0,239641000000.0,303994000000.0
RWA,Low income,Rwanda,Merchandise imports (current US$),14000000.0,12000000.0,11000000.0,12000000.0,12000000.0,18000000.0,21000000.0,20000000.0,22000000.0,24000000.0,29000000.0,33000000.0,35000000.0,34000000.0,58000000.0,99000000.0,106000000.0,123000000.0,188000000.0,192000000.0,243000000.0,283000000.0,286000000.0,279000000.0,278000000.0,298000000.0,349000000.0,352000000.0,370000000.0,333000000.0,288000000.0,306000000.0,288000000.0,332000000.0,236000000.0,236000000.0,258000000.0,297000000.0,285000000.0,253000000.0,211000000.0,281000000.0,248000000.0,259000000.0,284000000.0,471000000.0,591000000.0,771000000.0,1174000000.0,1308000000.0,1431000000.0,2039000000.0,2300000000.0,2302000000.0,2470000000.0,2382000000.0,2254000000.0,2212000000.0,2464000000.0,2659000000.0,2542000000.0,2895000000.0
WSM,Lower middle income,Samoa,Merchandise imports (current US$),7000000.0,7000000.0,8000000.0,8000000.0,10000000.0,9000000.0,8000000.0,8000000.0,8000000.0,10000000.0,14000000.0,13000000.0,19000000.0,24000000.0,26000000.0,37000000.0,30000000.0,41000000.0,52000000.0,73000000.0,62000000.0,56000000.0,50000000.0,48000000.0,50000000.0,51000000.0,47000000.0,62000000.0,76000000.0,75000000.0,81000000.0,94000000.0,110000000.0,105000000.0,81000000.0,95000000.0,100000000.0,97000000.0,97000000.0,115000000.0,106000000.0,136000000.0,132000000.0,150000000.0,210000000.0,239000000.0,275000000.0,266000000.0,288000000.0,231000000.0,310000000.0,346000000.0,346000000.0,367000000.0,388000000.0,371000000.0,350000000.0,356000000.0,363000000.0,391000000.0,312000000.0,368000000.0
SMR,High income,San Marino,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,Lower middle income,Sao Tome and Principe,Merchandise imports (current US$),5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,6000000.0,5000000.0,6000000.0,8000000.0,9000000.0,8000000.0,8000000.0,10000000.0,10000000.0,11000000.0,9000000.0,14000000.0,18000000.0,20000000.0,19000000.0,17000000.0,15000000.0,10000000.0,12000000.0,10000000.0,17000000.0,14000000.0,14000000.0,18000000.0,21000000.0,31000000.0,29000000.0,32000000.0,30000000.0,29000000.0,22000000.0,16000000.0,17000000.0,38000000.0,30000000.0,28000000.0,31000000.0,41000000.0,41000000.0,50000000.0,71000000.0,79000000.0,114000000.0,103000000.0,112000000.0,134000000.0,131000000.0,152000000.0,170000000.0,142000000.0,139000000.0,147000000.0,148000000.0,148000000.0,138000000.0,166000000.0
SAU,High income,Saudi Arabia,Merchandise imports (current US$),234000000.0,261000000.0,308000000.0,320000000.0,394000000.0,506000000.0,592000000.0,574000000.0,553000000.0,735000000.0,693000000.0,808000000.0,1136000000.0,1972000000.0,2860000000.0,4213000000.0,8695000000.0,14656000000.0,20422000000.0,24462000000.0,30166000000.0,35269000000.0,40644000000.0,39197000000.0,33696000000.0,23622000000.0,19112000000.0,20083000000.0,21784000000.0,21154000000.0,24069000000.0,29079000000.0,33698000000.0,28198000000.0,23338000000.0,28091000000.0,27744000000.0,28732000000.0,30013000000.0,28011000000.0,30238000000.0,31223000000.0,32293000000.0,41704000000.0,47376000000.0,59459000000.0,69800000000.0,90214000000.0,115134000000.0,95552000000.0,106863000000.0,131586000000.0,155593000000.0,168155000000.0,173834000000.0,174676000000.0,140170000000.0,134519000000.0,137065000000.0,153163000000.0,137998000000.0,152850000000.0
SEN,Lower middle income,Senegal,Merchandise imports (current US$),172000000.0,163000000.0,162000000.0,171000000.0,177000000.0,163000000.0,160000000.0,165000000.0,186000000.0,194000000.0,194000000.0,219000000.0,280000000.0,361000000.0,498000000.0,583000000.0,636000000.0,764000000.0,755000000.0,931000000.0,1052000000.0,1076000000.0,992000000.0,1025000000.0,981000000.0,826000000.0,961000000.0,1024000000.0,1080000000.0,1221000000.0,1219000000.0,1173000000.0,1034000000.0,1087000000.0,1022000000.0,1412000000.0,1436000000.0,1335000000.0,1455000000.0,1564000000.0,1519000000.0,1730000000.0,1958000000.0,2391000000.0,2839000000.0,3498000000.0,3671000000.0,4871000000.0,6528000000.0,4713000000.0,4782000000.0,5909000000.0,6434000000.0,6552000000.0,6555000000.0,5595000000.0,5478000000.0,6729000000.0,8071000000.0,8144000000.0,7812000000.0,9699000000.0
SRB,Upper middle income,Serbia,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13172000000.0,19164000000.0,24331000000.0,16047000000.0,16735000000.0,19862000000.0,18925000000.0,20543000000.0,20601000000.0,17876000000.0,19245000000.0,21947000000.0,25882000000.0,26730000000.0,26233000000.0,33797000000.0
SYC,High income,Seychelles,Merchandise imports (current US$),2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,4000000.0,5000000.0,6000000.0,7000000.0,10000000.0,15000000.0,21000000.0,25000000.0,28000000.0,32000000.0,39000000.0,46000000.0,58000000.0,85000000.0,99000000.0,93000000.0,98000000.0,88000000.0,88000000.0,99000000.0,106000000.0,113000000.0,159000000.0,165000000.0,186000000.0,172000000.0,192000000.0,238000000.0,206000000.0,233000000.0,379000000.0,340000000.0,384000000.0,434000000.0,342000000.0,476000000.0,420000000.0,412000000.0,497000000.0,675000000.0,757000000.0,859000000.0,1087000000.0,794000000.0,984000000.0,1049000000.0,1071000000.0,1082000000.0,1144000000.0,991000000.0,1040000000.0,1302000000.0,1271000000.0,1167000000.0,1004000000.0,1133000000.0
SLE,Low income,Sierra Leone,Merchandise imports (current US$),74000000.0,91000000.0,85000000.0,84000000.0,99000000.0,108000000.0,100000000.0,90000000.0,90000000.0,112000000.0,116000000.0,113000000.0,119000000.0,155000000.0,222000000.0,185000000.0,153000000.0,181000000.0,279000000.0,316000000.0,427000000.0,328000000.0,298000000.0,160000000.0,157000000.0,151000000.0,132000000.0,137000000.0,156000000.0,183000000.0,149000000.0,163000000.0,146000000.0,147000000.0,150000000.0,133000000.0,211000000.0,93000000.0,95000000.0,81000000.0,149000000.0,182000000.0,264000000.0,303000000.0,286000000.0,345000000.0,389000000.0,445000000.0,534000000.0,520000000.0,770000000.0,1717000000.0,1604000000.0,1780000000.0,1568000000.0,1530000000.0,1068000000.0,1301000000.0,1354000000.0,1502000000.0,2146000000.0,1803000000.0
SGP,High income,Singapore,Merchandise imports (current US$),1333000000.0,1295000000.0,1319000000.0,1398000000.0,1137000000.0,1243000000.0,1328000000.0,1439000000.0,1660000000.0,2039000000.0,2461000000.0,2838000000.0,3395000000.0,5127000000.0,8380000000.0,8133000000.0,9071000000.0,10471000000.0,13061000000.0,17643000000.0,24007000000.0,27572000000.0,28167000000.0,28158000000.0,28667000000.0,26285000000.0,25511000000.0,32559000000.0,43864000000.0,49656000000.0,60899000000.0,66293000000.0,72171000000.0,85234000000.0,102670000000.0,124507000000.0,131338000000.0,132437000000.0,101732000000.0,111060000000.0,134545000000.0,116000000000.0,116441000000.0,136218000000.0,173599000000.0,200047000000.0,238710000000.0,263155000000.0,319780000000.0,245785000000.0,310791000000.0,365770000000.0,379723000000.0,373016000000.0,377914000000.0,297087000000.0,283339000000.0,327923000000.0,370881000000.0,359266000000.0,329830000000.0,406226000000.0
SXM,High income,Sint Maarten (Dutch part),Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734000000.0,768000000.0,925000000.0,1013000000.0,857000000.0,856000000.0,761000000.0,919000000.0,922000000.0,595000000.0,785000000.0
SVK,High income,Slovak Republic,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6325000000.0,6610000000.0,8770000000.0,11125000000.0,11725000000.0,13078000000.0,11318000000.0,12760000000.0,14760000000.0,16564000000.0,22523000000.0,29862000000.0,34531000000.0,45102000000.0,60831000000.0,73979000000.0,55773000000.0,66615000000.0,80187000000.0,77443000000.0,81915000000.0,81549000000.0,72837000000.0,74680000000.0,81617000000.0,92902000000.0,90001000000.0,84393000000.0,103499000000.0
SVN,High income,Slovenia,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6142000000.0,6529000000.0,7304000000.0,9492000000.0,9423000000.0,9357000000.0,10110000000.0,10102000000.0,10147000000.0,10160000000.0,10944000000.0,13845000000.0,17759000000.0,20337000000.0,24141000000.0,31559000000.0,37034000000.0,26507000000.0,30094000000.0,35531000000.0,32035000000.0,33373000000.0,33934000000.0,29815000000.0,30537000000.0,36078000000.0,42267000000.0,44007000000.0,42225000000.0,57560000000.0
SLB,Lower middle income,Solomon Islands,Merchandise imports (current US$),5000000.0,5000000.0,6000000.0,6000000.0,7000000.0,8000000.0,11000000.0,11000000.0,12000000.0,11000000.0,13000000.0,15000000.0,17000000.0,18000000.0,27000000.0,33000000.0,30000000.0,33000000.0,42000000.0,70000000.0,89000000.0,91000000.0,71000000.0,74000000.0,79000000.0,83000000.0,72000000.0,81000000.0,98000000.0,114000000.0,91000000.0,112000000.0,112000000.0,137000000.0,139000000.0,154000000.0,151000000.0,158000000.0,128000000.0,110000000.0,92000000.0,90000000.0,67000000.0,94000000.0,121000000.0,185000000.0,217000000.0,294000000.0,328000000.0,268000000.0,404000000.0,469000000.0,486000000.0,537000000.0,499000000.0,466000000.0,454000000.0,572000000.0,601000000.0,590000000.0,479000000.0,562000000.0
SOM,Low income,Somalia,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170000000.0,
ZAF,Upper middle income,South Africa,Merchandise imports (current US$),1629000000.0,1460000000.0,1476000000.0,1771000000.0,2281000000.0,2563000000.0,2395000000.0,2780000000.0,2789000000.0,3189000000.0,3843000000.0,4364000000.0,3948000000.0,5163000000.0,7856000000.0,8293000000.0,7285000000.0,6270000000.0,7615000000.0,8989000000.0,19598000000.0,22925000000.0,18407000000.0,15813000000.0,15955000000.0,11319000000.0,12992000000.0,15277000000.0,18723000000.0,18498000000.0,18399000000.0,18829000000.0,19738000000.0,19991000000.0,23363000000.0,30546000000.0,30182000000.0,32998000000.0,29242000000.0,26696000000.0,29695000000.0,28248000000.0,29267000000.0,39748000000.0,53466000000.0,62304000000.0,78715000000.0,88450000000.0,101640000000.0,74054000000.0,96835000000.0,124430000000.0,127154000000.0,126330000000.0,121950000000.0,104651000000.0,91692000000.0,101576000000.0,113971000000.0,107540000000.0,84062000000.0,113989000000.0
SSD,Low income,South Sudan,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,High income,Spain,Merchandise imports (current US$),722000000.0,1092000000.0,1570000000.0,1955000000.0,2255000000.0,3040000000.0,3591000000.0,3441000000.0,3505000000.0,4233000000.0,4747000000.0,5009000000.0,6829000000.0,9667000000.0,15428000000.0,16265000000.0,17474000000.0,17836000000.0,18712000000.0,25438000000.0,34078000000.0,32150000000.0,31465000000.0,29193000000.0,28831000000.0,29963000000.0,35057000000.0,49113000000.0,59643000000.0,71469000000.0,87715000000.0,93306000000.0,99758000000.0,77525000000.0,88863000000.0,113537000000.0,121221000000.0,115670000000.0,136662000000.0,135346000000.0,156143000000.0,154650000000.0,165105000000.0,208602000000.0,258331000000.0,288786000000.0,328696000000.0,389301000000.0,420803000000.0,293218000000.0,327016000000.0,376606000000.0,337338000000.0,340598000000.0,358860000000.0,311851000000.0,310921000000.0,351981000000.0,390562000000.0,372750000000.0,326192000000.0,418176000000.0
